,AT5G04140,AT1G70530,AT5G10450,AT1G21670,AT2G25000,AT5G55050,AT4G20860,AT1G72300,AT4G20000,AT1G08090,AT4G01250,AT3G48650,AT4G33430,AT2G22122,AT1G51800,AT3G52450,AT4G35180,AT5G53110,AT1G30730,AT2G39200,AT1G14780,AT4G21870,AT5G46330,AT3G46280,AT1G77380,AT3G49780,AT1G52200,AT5G50200,AT1G15950,AT1G64170,AT5G01540,AT3G45060,AT3G29034,AT1G51890,AT2G30490,AT4G28140,AT5G13930,AT5G06950,AT5G20250,AT1G64280,AT5G20480,AT4G39400,AT5G07440,AT4G23210,AT5G59080,AT5G53460,AT5G67450,AT2G44370,AT5G44585,AT2G25470,AT1G51620,AT5G54160,AT2G41220,AT5G66420,AT2G39530,AT4G30190,AT2G01950,AT1G37130,AT1G12940,AT3G19010,AT1G30720,AT2G15620,AT2G44380,AT1G02450,AT2G02220,AT1G19380,AT2G38900,AT4G24160,AT2G37040,AT1G65490,AT3G59880,AT2G36690,AT4G38560,AT3G26210,AT4G08850,AT2G42360,AT5G37600,AT1G49000,AT3G19930,AT2G30360,AT1G51680,AT3G50470,AT1G61380,AT1G35160,AT3G50480,AT2G31400,AT5G39580,AT1G05300,AT4G01700,AT1G65690,AT3G21080,AT4G27730,AT4G31550,AT4G21410,AT5G40780,AT1G61360,AT2G17740,AT5G48430,AT3G25882,AT2G19190,AT2G44490,AT3G19450,AT2G37710,AT4G31800,AT3G22060
AT4G39400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10170454796233985,0.044746784130886036,-0.0617446260771416,0.2056320164292398,-0.030706260210028667,-0.13740099485398108,-0.09131260529906544,0.0996330298809688,-0.09697303178269677,0.07786137275755951,0.1434569967617097,-0.0010373829666429713,-0.06400823015081954,0.12288407418862331,0.04726782642695867,0.09505442503733101,-0.008954446130998472,-0.14622129939618453,0.02686947592245596,0.02919430825869006,-0.08825623747057174,-0.03349195900697165,-0.05271274427626241,-0.1322092489734235,-0.11159805578664125,-0.09713976267601702,0.05828159079347831,-0.07256172774694386,-0.10584417892747683,-0.10790577633081491,0.04208369910056968,0.0011863609578690697,0.07109994087198443,-0.05453224856127001,-0.0016574268367538243,-0.14017790904592103,0.12432058537864721,-0.02297194575069896,0.1343980775729205,-0.11244555492129522,0.02057080997540611,-0.08442270698389893,0.027120827085383048,0.03145317304776339,-0.06451286043168314,-0.0719784740020021,-0.1278632392770387,-0.0412227058103034,-0.054638243701718554,0.13689292484702806,-0.0845651429993888,0.0413009253416159,-0.04556386732304328,-0.08982044927539821,-0.07896765089648054,0.02527771860314656,-0.11038721885773714,0.006035473452874488,-0.13569024653056874,0.03496177172048102,0.08888686007053047,-0.0541095243023883,-0.017897340503984498
AT5G07440,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24456781893828844,-0.20031085274785665,-0.13840263377110062,-0.020650506592996342,0.20730545901800515,0.17565100689557855,-0.10038076101108429,0.2580428055531475,0.425155731760302,-0.23801058770484732,0.45270644955594885,0.32681909328996184,0.16782806410435033,0.05063463802281454,0.4555964655661116,-0.17159851901073747,0.3858814113846871,0.4990818750467913,-0.23285820300975352,0.08304567543468615,0.02937528823163929,0.2871843109638605,0.14218188161751522,0.23998193630300818,0.4987667906061167,0.48867015518374546,-0.25920872622404684,-0.04292462238552241,0.3064606621799769,0.1306537494435306,0.18483288832176406,0.2574780818686938,0.4147288976050158,0.12696765660519613,0.14977716307102928,0.46082589929833345,0.4789733395543892,0.4528590123734857,0.15735058877575506,0.10074193691471053,-0.06377147233797935,0.2986432217282202,-0.2700753235143305,0.5550958599182975,-0.01984785575585097,0.1510553870934835,0.517692605996614,0.14950167138428228,-0.284302588011569,0.29181762559958546,0.111558071231584,0.33408140983613843,0.27752102173454274,0.3995728442998115,0.5785394044164864,0.1588164162027272,0.32420838218899756,0.2286200091537206,-0.2208818083492195,0.002453376581904834,0.16977135544558125,0.35568640077829555
AT4G23210,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07941832109602014,-0.3422130414792062,0.645772579137286,0.7815485546338974,0.6771493313830437,0.5192794862994634,0.8227721412142841,0.37807836057320693,0.11132833315245103,0.6141450435840228,0.697860221731375,0.3774910733814701,-0.0444860021639863,0.008801262846113763,0.3287307200215225,0.5752455758330437,0.58498444269695,-0.44330289364316044,0.6559961821323911,0.6456952243452105,0.758088775025721,0.5080163239403301,0.30311680630705434,0.42332903968479857,0.3901879263371649,0.30977160766132733,0.5428283335537333,0.7276142379123393,0.7003857610458499,0.6514509682662919,0.576325129609915,0.7273454712328336,0.5803911953260473,0.6429390393022617,0.3800489947781805,0.21673710039826116,0.3193566754745089,0.6110362518680651,0.7108745379387703,-0.22297546685836273,0.6078779181733753,-0.05326440974715505,0.6031658209287813,0.5124497248060064,0.5953501856974721,0.6349556125102461,0.7803619550229627,0.33750322891961626,0.5168562477498928,0.499555434386416,0.6191072973529168,0.6027931059120627,0.7644889079885917,0.5747763742325482,0.6824288924130771,0.6027789566734806,0.5000296846324214,0.028150167834381887,0.7259236842919685,0.6267510841032989,0.6990432853412407
AT5G59080,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11443433968845242,0.09794170013045124,0.027292861794097328,0.07280329180564629,0.1727755074218752,-0.019628778522266906,-0.10476361764088482,-0.1804133666843176,-0.020876246142715868,-0.08671053721082132,-0.19771918929638646,0.1751228138637842,-0.3066521554831491,0.02419927764219518,-0.027723049704818523,0.05727591030279129,0.010028704231097153,0.1595560725642136,-0.029055278548410755,-0.04604035154790108,0.16807844763887575,-0.1895020924607158,-0.2154150825552625,-0.1370477954076069,0.2184790211252752,0.12545533280088372,-0.043618554938444555,0.0007242161496470209,0.1929729051416788,-0.00798852183775974,-0.15047059420573183,0.041857983273266126,0.07822911922636337,0.12823768298002297,-0.1533228156236633,-0.06492186943763864,0.03983502771551706,0.0030013162685913865,0.13969359590929264,0.1184192153048352,0.08197932665729593,-0.023342930383008918,0.2912523789046942,0.009556518241600157,-0.1730516490599748,0.0013531248051998333,0.06535099035516871,-0.03132363538040611,0.023479178717859227,-0.025205037299150645,-0.04423372614711105,-0.036173454638358554,-0.07735325984621896,-0.11063601452270662,-0.08908356868663674,0.07407332002075773,0.18960484381094514,0.041803691136599694,-0.14306222709547345,-0.05338577112575688
AT5G53460,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30438774661598444,-0.3321560096794035,-0.26254099155848715,-0.06259605071040845,-0.3889747516429589,-0.00781359160039635,0.29865030655549357,-0.24901516293235004,-0.3782161659244059,0.16221278579110346,-0.029079948426272477,0.3189654735243043,0.039282611511885376,-0.2849172495956691,-0.28074838572044397,0.4971111915971013,-0.3061691012890757,-0.2655573981525486,-0.21949806909527228,-0.38723750996113016,-0.17341829864427555,-0.2329004069027005,-0.13316792534045846,-0.23438912881067367,-0.28192530439682323,-0.3055234284303448,-0.1911267546808728,-0.30116983060040436,-0.09806605213287094,-0.3571907941693679,-0.22954094786183443,-0.31342549484697635,-0.08233114211566611,-0.35314087299164754,0.03185996643623109,-0.28576813784786204,-0.24144258671911667,0.2416242411634909,-0.19662366967384634,0.08458413844276365,-0.30940904480012366,-0.28981165355386984,-0.28488465934562623,-0.266860219859741,-0.25308088263688444,0.05573475655400898,-0.14544564587506809,-0.2839164433570096,-0.3619114214790307,-0.25757465596350954,-0.2924168149871989,-0.2221709720009725,-0.2106255045271439,-0.23024027847839026,-0.1947442147247909,0.12045365099544546,-0.23045356429258523,-0.15967400332300238,-0.26256403550835256
AT5G67450,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6980944782053794,0.6471206324022577,0.6205232649715329,0.6716530970942974,0.2282368066234904,0.08280242585502899,0.513412312620064,0.49650704612299495,0.25217465500234326,0.028266645981437216,-0.1369291652282926,0.5164418168920322,0.5161089515408894,0.5022316262746352,-0.21036869685951545,0.6745595451861686,0.5558187173642429,0.6132874603051358,0.5829692439025604,0.09723036764109629,0.18469671454525563,0.30777679085384585,0.47975450193968155,0.6098072726380305,0.6172989707411599,0.7024899496762342,0.5545088393341185,0.5630556684524934,0.5466972692634974,0.5854593210584951,0.7174011490833634,0.3506596600113496,0.020256813503995216,0.28354427984757424,0.5648562793749474,0.5717152163903819,-0.24159660845677333,0.5668433581015827,-0.07186121803189313,0.49375321261272453,0.6101595330218843,0.5989787409602084,0.40826305369201665,0.6314260732307896,0.19765939317761905,0.5014642407130947,0.38599934973574684,0.4154780251452569,0.4668204290223055,0.5311871898653353,0.4162250094607297,0.5129458265352104,0.5594088499795331,0.5082541760308905,0.146759550459238,0.6579217875097104,0.5340597329484331,0.5214785779288533
AT2G44370,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8478259786063524,0.5067827443084367,0.8646538544383925,0.3319352438493046,0.06382775970348467,0.6508103027185169,0.6670126177667122,0.38714828627885145,0.032133618900417174,-0.042728260304384987,0.33334603018691256,0.727596190222354,0.72336585828252,-0.41907302580584366,0.7604776072609792,0.5625502269703462,0.85295954686508,0.6462911585451583,0.442951708266221,0.41918420710739424,0.4162975247083194,0.2899873580692261,0.5888732879953158,0.8707334497151739,0.6425908630747437,0.654439415670393,0.6410217467052428,0.7086660098119949,0.579567108494604,0.8014516418323907,0.4346480384993742,0.15277563980434267,0.39667125744875487,0.6495514515818289,0.75246571127927,-0.12608714038389998,0.5385528816308166,-0.09466834572839303,0.7557633125232042,0.6606132625668582,0.7208157647389607,0.6323569885729876,0.64916178997102,0.27866639319684533,0.6673331814147664,0.575894323716773,0.6202538810184893,0.757410580621043,0.8293782004014952,0.7036809099436563,0.6171322881657968,0.5940737230336778,0.6944947686399237,-0.03012148338331934,0.6535626362137589,0.5051684040900312,0.731105522108906
AT5G44585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49733539469115196,0.755234810018801,0.21261713675976046,0.04444644025935913,0.6055990081010745,0.5711081146989687,0.36566407130269674,0.06978697573769826,-0.12803704881680048,0.3199299955808539,0.5531296344892292,0.6040273217693347,-0.35323251518170046,0.7183976612017668,0.493983555924086,0.7174591922703639,0.568710115914897,0.3083338669568247,0.3052653657150863,0.25402893974831187,0.26953985111021855,0.5301867395541277,0.7467042966127486,0.5614949929276941,0.6642499849733868,0.5243593470281342,0.5450420633533998,0.5872190851272143,0.6537028392505886,0.35663479053604613,0.11047851079508651,0.2645374483951568,0.6094746914457682,0.6524665826830619,-0.12735101390311965,0.6237098132794157,-0.01094472556769883,0.678348182640211,0.6190604890826289,0.5722487889584041,0.48816787637856557,0.6131159299988033,0.3376503034770911,0.5147199666392184,0.5230683735314915,0.622029195277505,0.5797157601860125,0.7234363420637202,0.6353194657153651,0.575053036042377,0.439240738424938,0.5557255137057243,-0.006764518598591869,0.5538302138962403,0.4548244877180899,0.6226307461837478
AT2G25470,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322637846664009,0.2593071668204413,0.11605487205114991,0.4495211109426584,0.2564139028253165,0.23341321820575728,0.008663506397513752,-0.07118201338995192,0.6540972804426226,0.2457584365007768,0.3734573268650367,-0.07096339654223763,0.6477679492183844,0.29251878098057005,0.42105798562779034,0.3924385576286495,-0.005300522699196586,-0.06555126836752978,0.2937827831883955,0.3300895973819273,0.6252071865920783,0.33562429853786613,0.5482587002206611,0.4657872331653848,0.4704732673486053,0.37572059806093944,0.5465106372984204,0.5793281369950338,0.40850080378627257,-0.10628324949011354,0.2835583177799176,0.2539463027398691,0.5579000254346036,-0.2042976667894317,0.4552692141426342,0.05086784569284176,0.2999105147096485,0.6576341214972852,0.4368500881702852,0.17771212762150657,0.4306956797092426,0.5356112412140687,0.3011691940129011,0.21104839858872593,0.30646450566446853,0.14990216570913398,0.40848454962224656,0.24225878053001526,0.21830906785093995,0.46426896299078824,0.28770757207100267,0.29216944974158643,0.5043810610987757,0.24881250761758603,0.3555247663691994
AT1G51620,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36717594523431535,-0.032058920914176114,0.6335819808058218,0.640382540072901,0.28912019655676274,0.018515972643585534,0.008558646231316115,0.2747424778973051,0.7303721873775794,0.6920921822029396,-0.3721415366046365,0.7175045804679746,0.5136631934821807,0.8343578188448977,0.7298250873277186,0.38788724231754496,0.5425078279814758,0.4395462796060236,0.35653160299533165,0.5680369893334329,0.8426145640276249,0.673151596248212,0.594193466605481,0.6661483486434149,0.748866013050899,0.5436826777933547,0.753354260536464,0.4459666475212547,0.25375279152286073,0.41478458863201656,0.6226536110658115,0.7301365947451495,-0.19334825718822668,0.604860460376004,-0.026167361576808653,0.770355358102489,0.5890038468964655,0.7032218426505165,0.602105191577155,0.6640743940105276,0.24327333516949118,0.6710834446827071,0.6305290496858362,0.5841469941581175,0.7299851692782808,0.7920395645313391,0.6899647746665861,0.5706561510442171,0.6046800705494503,0.706040535742927,0.06407427286954179,0.6420320695142425,0.6037001339907399,0.801538559904609
AT5G54160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011148277169868824,0.5232493952487398,0.43843232605746263,0.46882814601711476,0.020796192969064067,0.3817113689472553,0.22653406537705187,0.36586090962752865,0.3937505928857394,-0.15094247967790864,0.2264091032405271,0.21876393261117474,0.25977312708582984,0.26113454787042023,0.2998084464787346,0.30655177459810773,0.6279338677023228,0.017621616413624582,0.38364399387357806,0.28004381634211784,0.33133079426851836,0.19722257776679153,0.41367790602410043,0.5428942531483791,0.2824663815827026,0.2952050596255787,0.3618667990058657,0.1284394576957165,0.5004766853159961,0.10902259572291369,0.3428565597321657,-0.08389961061768607,0.43094303975118947,-0.2855146893638051,0.45364902658879847,0.13595125359086735,0.4473895518033338,0.5295586448253173,0.28941850515050116,0.04142846047060358,0.3673743056950876,0.11319432514363632,0.2470306653583176,0.2578429904727822,0.502825812809518,0.40768671661844613,0.296227890434891,0.4761263772074367,0.14988111276039887,0.1534452927397836,0.29898963305361864,0.289097186249037,0.50112484812579
AT2G41220,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017549759375769133,0.035677849565402035,0.3339799310641735,-0.12821643197057878,-0.12782510524255478,0.2337708246222753,-0.18658467580213792,-0.1613747086361367,-0.05969230842304683,0.1339107500363535,0.2508646088587572,0.07102687902136319,-0.22066432293395585,0.014296809764163447,-0.31062495240363946,-0.2169889623486063,-0.113144975399159,-0.0023500249017776157,-0.056536198608488804,0.11977033813482009,0.2492471050900764,-0.023612305724096172,0.02559919393227867,0.21905187138267082,-0.04625218122634911,-0.13150632096473855,-0.21669127900562585,-0.1759033746270677,0.05433572390590757,0.16604363396723112,-0.1003183376240691,-0.08671543421972794,0.1531002368411655,-0.1916602458657192,-0.012698058784703072,-0.10223307482152606,0.10021353863019279,0.13644345517516654,0.42343919952725184,-0.13921782437303362,-0.06711002552328399,0.16464724907813272,-0.010519288748874539,-0.05231710814908361,-0.18645642099955806,0.19652169783033743,-0.06913368559546436,-0.11170824568049825,0.2000424812222895,0.15900514439215072,0.08459721462067649,-0.07013827608875832
AT5G66420,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5318970068055424,0.34642563930064413,0.057671574157647176,0.23995991535753095,0.3146490976229896,0.5682613027988573,0.7022516331920954,-0.2276933356955382,0.5367161097592266,0.40430541587873076,0.5649197537867263,0.4546015886606558,0.18909741489782447,0.3361720582480712,0.6150026435862349,0.16507142682568027,0.5264313013109548,0.5445801618924176,0.5702082912175883,0.4696988711720661,0.6164025435458548,0.6395968600923154,0.5246140350131623,0.5836216460436737,0.5786894871163276,0.11565695652488191,0.5739454211455927,0.3825343229375967,0.551003537677814,-0.23076660879872885,0.5298366995318416,-0.24242832147463544,0.7272334078505802,0.4759725584003268,0.5985111129770724,0.5431191545168323,0.48785033148064605,0.14821054072397166,0.5522033928225865,0.27628579231950307,0.47764814310255554,0.3761950281956331,0.6886846556618763,0.675651093866981,0.4315880786958396,0.6163134123421032,0.39445417027755436,0.02520636746393328,0.4952212420245594,0.3580245387320201,0.5383981520320621
AT2G39530,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4935303062929278,-0.045246423641117244,-0.09081339273157422,0.13063106480254058,0.470942550929967,0.48663812916917987,-0.42306943128994356,0.4383304190647552,0.5808607682426097,0.5689172657421955,0.32374277086278136,0.28765422268557345,0.38340385902498303,0.3932619412779097,0.10717902034944136,0.4014281704164569,0.6802246658037409,0.44311708561003105,0.4602525903012782,0.329087709691675,0.706476954619976,0.4822477029184997,0.5527897593512204,0.11405606590280964,0.2828426898002058,0.2704087588951842,0.4171019486996968,0.5851444295010425,-0.10718466353479203,0.49899860180069966,-0.15434514751851855,0.5460218867838507,0.43494030379900844,0.5491297011877407,0.7210691775028416,0.6470395124847785,0.07585730485333016,0.4159248500575595,0.44953339303211043,0.5186139143488442,0.5447783126132658,0.782904108510364,0.6194022525824502,0.5519828188168284,0.6339958106072956,0.33129605406471496,-0.09923420754810203,0.48638483321775267,0.388951439371407,0.6481830034118444
AT4G30190,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09287970735075926,0.1208958506203703,0.3844874317540886,0.1267422770565467,0.1321718419960611,-0.15391267033518943,0.3174687555928901,0.3159827547222191,0.2901745318436033,-0.004954137488648042,0.24557864812294142,0.02463751517321625,0.32438855251860893,0.0038380321907272056,0.27483711014076584,0.26668188245954005,0.26574918478196596,0.29622093066773014,0.22032851613630905,0.36194919859187885,0.39298022157049095,0.2739433281215204,0.13882663318414995,-0.05427072911699001,0.21279577248108078,0.18216328629100792,0.4643772047924201,-0.06695477900704161,0.27850493412627364,-0.11489555153755804,0.213616733792528,0.2852070858358509,0.298656214443591,0.4538411982813078,0.34395042114267677,0.3633578831718789,0.139143716509826,0.15813897709601415,0.3347022072413545,0.2565308943675929,0.4371856591804382,0.3185081315188706,0.3863762151833833,0.3536722075935898,0.0905387267659767,0.0689728940791835,0.3403906231025039,0.17826438106960513,0.3258629513393124
AT2G01950,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01782405995829322,-0.02790507373797509,0.05116134570523627,0.06907939240156781,0.07873760838129659,0.05290577170798221,-0.06472297385266444,0.04697587757415535,0.1314373527620084,0.037413376877966115,0.05677640045393327,0.05110983008338721,-0.07395022024115379,0.026966314221701024,0.03693152155553824,-0.02360670193624225,-0.02259231322573929,0.07842593507661261,-0.03303460147364048,-0.09889168259892796,0.020004011840338082,0.13808471575732084,-0.05833356872525153,0.05611709116294332,0.09556719288439754,7.342357830770246e-05,-0.03206949306788522,-0.04233843806765965,0.1578924822213298,0.07846500265177232,0.01134293426141922,0.008366756651649333,-0.04106111667210773,-0.13042935980775766,-0.03789031914783075,0.09169310407329206,0.06608653057900647,0.0423752276914323,0.08370937908542206,-0.008016909466076621,0.07201862678961174,-0.05615549824471208,-0.0027434674299297835,0.1427987808420664,-0.032922467676762227,-0.052055023392089624,-0.03226778309375416,0.06683900275816743
AT1G37130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010359141250013878,0.2359056494222537,0.2087622286934682,0.2409390346022641,-0.0639913309206461,-0.1541937192022063,0.08626090961807786,-0.025407129561835485,0.09637737326317483,0.2933675293529603,0.33166827279624694,-0.10362114711112408,-0.06104716187763377,0.022914130053559773,0.18197022949090427,-0.12440963392748192,0.3326205901464132,0.16358769459413672,-0.07313906209333455,-0.04704418347564809,0.4370845303217927,0.01401677384019382,0.37537865195267117,-0.02603307175836339,0.04571957499314255,-0.009491472268691011,0.04428008822549519,-0.28258450388378425,0.2111441338459024,-0.21432951886300067,0.01143214640196957,0.20886127932927767,-0.03163170380099149,-0.2357209409321985,0.23111048995426153,-0.1582742291901902,-0.03970767987146644,0.04980271518673645,0.023629310042764258,0.19296359938472943,0.0031509046606201176,0.18750579555090288,0.0936745751557151,-0.03646732533761735,-0.022699481231732276,0.1565558230493627,0.09902355236227016
AT1G12940,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15488359614896846,0.15971459727478593,-0.0479175801036553,0.45202547757219436,0.2628665001247257,0.2930417883603334,0.19870031570673957,0.047555890907603385,-0.1509574154842964,0.32391083479041594,0.19591325690584147,0.5358641430407979,0.12087084746068756,0.46150045234082143,0.4098948657211181,0.33341347073028504,0.2472886386788933,0.6308474977110319,0.5088923267007514,0.34232141515042874,-0.25883931676953703,0.2664770899235782,0.30914601902182587,0.4329028415244198,-0.28266717746055653,0.3950429883658396,-0.13370866188959402,0.136853603803683,0.5607772496951166,0.34865839725793724,0.25615659014289677,0.3048646294926378,0.43546891051764564,0.11747480459020503,0.00899111629597836,0.4251552113553375,0.07731239599659617,0.2317115851764428,0.04727217658527591,0.33817001601913743,0.36773787124464147,0.22977984308778215,0.16552317395309152,0.48942507178154643,0.23912402618366285,0.1428587551299463
