"AT3G02840",258
"AT1G75470",455
"AT5G07340",35
"AT5G06043",168
"AT3G54420",11
"AT1G53710",20
"AT5G14700",11
"AT4G29780",258
"AT3G02150",453
"AT1G80330",12
"AT4G38200",2
"AT5G03555",24
"AT3G53850",51
"AT4G13430",31
"AT2G31780",452
"AT5G17920",16
"AT1G59860",41
"AT1G15380",18
"AT1G22140",1
"AT1G25440",94
"AT1G10590",450
"AT3G04770",8
"AT4G37420",21
"AT5G22520",27
"AT5G18470",15
"AT2G30140",28
"AT2G06530",12
"AT3G18830",47
"AT5G22570",20
"AT3G57180",9
"AT2G21210",211
"AT4G00810",8
"AT2G45620",36
"AT2G14080",100
"AT3G17790",98
"AT4G15120",238
"AT3G48870",34
"AT3G44720",15
"AT2G19740",8
"AT2G30740",55
"AT4G33020",234
"AT5G26820",49
"AT1G04390",441
"AT4G10970",440
"AT1G08600",2
"AT5G26850",18
"AT1G02080",10
"AT4G40080",233
"AT5G05460",20
"AT5G60615",436
"AT2G27430",435
"AT1G16670",12
"AT1G23080",19
"AT3G02300",68
"AT3G47860",9
"AT5G05290",119
"AT3G20820",84
"AT5G63620",23
"AT2G01690",45
"AT3G18740",8
"AT5G45130",139
"AT4G00231",147
"AT1G15110",186
"AT1G29200",34
"AT4G27960",32
"AT4G24680",10
"AT3G50710",433
"AT3G42180",26
"AT1G35420",14
"AT2G28990",231
"AT4G32605",1
"AT4G35110",11
"AT3G62590",22
"AT1G01960",10
"AT3G27100",1
"AT3G18600",2
"AT3G59040",49
"AT2G39660",15
"AT3G57630",158
"AT5G57625",25
"AT3G47550",15
"AT4G36220",429
"AT2G01755",4
"AT5G08620",2
"AT3G11540",230
"AT3G59020",427
"AT1G50730",165
"AT4G23610",12
"AT1G72750",29
"AT1G74260",62
"AT2G33370",8
"AT5G04810",29
"AT2G15690",5
"AT2G27330",1
"AT5G59690",17
"AT2G45970",39
"AT1G74950",151
"AT5G49760",229
"AT1G58420",81
"AT2G39050",22
"AT4G00970",6
"AT1G06460",9
"AT1G32170",421
"AT1G10960",4
"AT2G33520",21
"AT5G58540",4
"AT3G50950",15
"AT1G06190",9
"AT1G26580",36
"AT5G16150",54
"AT2G25000",20
"AT1G66410",28
"AT3G52200",3
"AT1G59940",420
"AT1G47480",227
"AT5G07920",32
"AT2G43650",2
"AT4G28270",419
"AT1G34300",3
"AT1G65180",418
"AT5G26960",101
"AT3G11230",1
"AT4G13200",159
"AT3G11325",26
"AT3G51590",37
"AT2G32910",10
"AT3G49490",13
"AT5G56120",114
"AT2G04700",4
"AT1G48450",4
"AT1G35210",6
"AT1G11910",7
"AT2G17520",6
"AT5G20920",415
"AT5G55630",116
"AT2G29440",414
"AT4G18540",6
"AT1G54080",150
"AT1G32928",59
"AT5G14040",5
"AT3G59880",90
"AT2G35795",1
"AT2G32090",72
"AT3G26410",2
"AT5G15830",177
"AT5G11390",221
"AT3G07780",15
"AT4G23940",9
"AT5G15730",6
"AT2G33310",156
"AT1G73810",413
"AT5G59750",29
"AT3G50060",6
"AT5G03320",27
"AT1G26680",268
"AT1G60660",30
"AT2G32250",411
"AT5G56710",8
"AT5G53580",409
"AT4G30010",145
"AT4G13510",12
"AT5G44350",103
"AT5G15320",1
"AT3G62160",50
"AT5G17020",407
"AT1G06040",218
"AT1G52615",34
"AT2G39740",403
"AT5G42870",3
"AT1G16920",30
"AT2G28000",5
"AT1G31810",34
"AT1G62240",21
"AT1G54780",14
"AT2G44380",27
"AT1G06620",400
"AT3G57420",180
"AT5G64090",399
"AT1G77640",6
"AT5G41790",36
"AT3G42780",181
"AT1G53800",9
"AT1G51100",394
"AT5G12910",62
"AT2G31810",23
"AT3G50900",393
"AT2G15580",392
"AT5G20350",8
"AT1G14580",391
"AT1G18730",14
"AT1G24145",27
"AT5G17840",298
"AT3G44260",6
"AT4G14630",214
"AT2G27020",9
"AT3G29290",49
"AT4G07400",10
"AT4G39675",82
"AT5G10350",389
"AT3G27110",388
"AT4G27250",14
"AT4G24090",19
"AT4G38400",6
"AT4G08593",30
"AT3G06040",93
"AT2G25650",213
"AT1G78900",78
"AT2G32180",9
"AT5G17380",28
"AT4G20780",11
"AT5G10130",25
"AT3G11410",212
"AT2G39530",210
"AT4G36760",3
"AT1G64280",12
"AT2G27420",24
"AT2G36250",9
"AT1G63690",386
"AT5G38980",58
"AT1G04590",70
"AT3G20155",385
"AT1G76370",288
"AT4G00620",2
"AT4G35760",7
"AT5G47070",6
"AT5G41870",153
"AT2G29420",384
"AT3G28500",383
"AT4G38680",21
"AT4G25820",25
"AT5G21160",209
"AT3G28830",226
"AT3G26650",4
"AT5G53650",1
"AT4G22780",102
"AT3G14290",9
"AT5G35330",29
"AT4G23060",102
"AT4G11900",33
"AT1G35515",131
"AT1G25260",88
"AT3G25220",208
"AT4G11910",22
"AT3G55340",2
"AT4G30310",30
"AT4G15530",13
"AT1G17610",20
"AT3G51330",20
"AT4G09550",51
"AT2G36100",25
"AT5G43940",77
"AT3G22570",25
"AT2G19720",30
"AT1G75240",379
"AT4G23050",102
"AT4G34670",88
"AT4G34555",8
"AT4G16190",77
"AT4G15180",10
"AT5G51300",10
"AT2G23050",378
"AT4G25880",33
"AT4G24110",82
"AT1G12710",376
"AT3G04760",106
"AT4G28610",5
"AT3G04700",67
"AT1G61250",27
"AT2G18900",2
"AT5G61900",6
"AT3G08690",28
"AT5G19630",13
"AT3G48090",12
"AT1G50590",166
"AT4G31850",19
"AT4G05310",4
"AT1G67750",137
"AT5G01820",374
"AT2G38040",7
"AT3G57550",373
"AT5G58375",28
"AT2G30200",7
"AT2G04160",372
"AT3G18790",204
"AT4G21920",143
"AT3G59400",4
"AT2G40950",370
"AT2G38170",42
"AT3G19390",23
"AT5G20320",367
"AT2G24490",17
"AT1G23710",6
"AT4G27470",6
"AT3G59350",364
"AT1G20330",363
"AT5G40451",43
"AT5G08060",1
"AT4G17340",25
"AT4G14890",4
"AT5G24500",21
"AT3G13070",203
"AT1G53850",9
"AT4G22485",42
"AT3G03710",49
"AT3G11550",201
"AT4G12560",200
"AT4G23810",12
"AT3G19740",358
"AT1G19250",105
"AT3G52090",357
"AT2G31370",35
"AT3G63200",46
"AT2G45440",5
"AT1G52310",355
"AT4G20130",49
"AT5G26220",141
"AT5G26340",47
"AT3G10260",14
"AT1G14410",9
"AT3G20410",15
"AT3G22620",195
"AT3G43810",75
"AT1G68850",26
"AT5G54860",27
"AT1G02750",350
"AT1G29300",6
"AT1G68250",120
"AT1G63830",194
"AT2G43400",193
"AT3G51280",349
"AT5G26770",32
"AT4G28450",2
"AT1G80890",1
"AT5G51280",99
"AT1G25370",346
"AT1G31175",21
"AT5G52640",41
"AT5G40170",344
"AT1G27470",10
"AT4G01950",11
"AT5G52180",2
"AT5G13450",342
"AT2G22125",30
"AT3G11670",14
"AT5G05790",341
"AT2G23930",8
"AT3G08710",27
"AT3G28460",7
"AT5G65010",118
"AT5G60460",21
"AT3G52905",56
"AT5G49550",136
"AT1G76960",20
"AT4G37510",340
"AT2G13970",48
"AT5G17930",10
"AT3G26400",21
"AT1G17050",24
"AT4G27710",6
"AT2G02040",339
"AT1G59590",6
"AT3G51620",10
"AT2G01220",338
"AT2G38000",110
"AT2G17840",32
"AT3G14090",6
"AT5G27520",57
"AT2G36320",23
"AT5G09920",1
"AT4G28830",1
"AT1G05460",62
"AT2G36060",13
"AT2G43090",64
"AT1G10340",12
"AT2G20130",5
"AT2G31560",28
"AT1G64770",14
"AT5G01730",103
"AT1G43130",337
"AT2G34390",82
"AT3G26890",29
"AT3G47650",7
"AT3G23810",16
"AT1G17700",336
"AT5G48485",335
"AT1G26880",86
"AT2G40600",20
"AT1G18790",334
"AT5G09260",333
"AT2G21300",44
"AT5G03415",153
"AT2G29590",1
"AT2G41510",247
"AT5G25540",92
"AT5G39785",23
"AT2G31945",143
"AT5G07090",8
"AT5G10950",99
"AT3G56880",12
"AT4G00400",332
"AT1G52690",331
"AT2G42580",330
"AT4G28350",11
"AT4G33210",10
"AT1G23340",34
"AT2G27410",329
"AT1G56280",328
"AT5G56100",23
"AT1G02450",20
"AT5G11650",6
"AT5G17820",128
"AT3G11830",1
"AT3G05920",171
"AT5G58260",4
"AT1G09910",327
"AT4G22300",326
"AT3G17210",325
"AT1G19870",324
"AT5G23920",323
"AT2G46740",23
"AT3G48920",404
"AT3G11960",6
"AT3G63390",1
"AT5G42020",3
"AT5G58575",13
"AT1G79060",322
"AT1G70160",29
"AT5G01480",321
"AT5G03430",106
"AT1G76980",11
"AT2G38440",5
"AT4G13640",13
"AT4G11260",3
"AT5G57630",144
"AT4G28490",27
"AT4G23010",27
"AT2G25605",320
"AT5G13730",220
"AT3G46430",8
"AT3G15790",187
"AT2G20190",319
"AT1G48370",186
"AT4G38640",78
"AT2G44460",38
"AT5G14180",318
"AT3G02140",189
"AT3G30170",175
"AT1G66080",317
"AT3G13160",8
"AT1G08520",818
"AT3G04350",205
"AT5G26742",3
"AT5G40770",5
"AT5G61960",236
"AT5G02780",46
"AT3G04720",28
"AT5G06010",817
"AT3G05880",274
"AT4G28570",3
"AT2G22450",117
"AT1G22460",816
"AT1G26761",815
"AT5G04790",813
"AT1G07050",9
"AT1G68620",80
"AT3G62700",33
"AT3G07220",811
"AT1G62430",108
"AT5G17350",12
"AT3G05070",810
"AT1G04070",1
"AT3G04880",809
"AT2G44860",8
"AT2G22475",808
"AT2G24060",7
"AT3G27570",806
"AT5G45775",8
"AT2G06850",16
"AT5G60210",32
"AT1G07940",8
"AT3G03855",20
"AT1G32460",6
"AT3G01700",301
"AT5G09870",292
"AT5G52540",803
"AT3G17020",13
"AT2G26100",156
"AT1G59870",15
"AT3G48650",6
"AT5G22540",105
"AT5G40610",134
"AT3G07540",44
"AT5G14105",1
"AT5G50810",1
"AT5G41370",74
"AT2G44490",12
"AT4G01150",7
"AT1G28520",3
"AT3G08943",48
"AT1G10670",16
"AT2G32710",801
"AT1G35960",34
"AT1G66430",800
"AT1G20950",799
"AT1G73500",6
"AT1G61750",34
"AT5G07700",31
"AT3G15355",3
"AT2G44100",183
"AT4G13720",184
"AT4G12970",165
"AT5G28690",798
"AT5G33370",37
"AT3G07480",1
"AT1G68890",4
"AT2G45780",21
"AT4G15850",2
"AT3G01660",58
"AT5G58130",2
"AT3G57490",8
"AT1G19200",38
"AT5G49810",2
"AT5G20520",311
"AT2G46520",15
"AT1G18210",6
"AT4G29590",4
"AT1G28680",16
"AT1G52260",314
"AT1G30100",795
"AT1G78680",794
"AT4G10390",5
"AT1G29850",1
"AT2G25900",23
"AT5G56160",793
"AT3G16810",2
"AT1G02410",791
"AT4G05490",20
"AT4G24690",16
"AT3G46280",27
"AT5G19540",29
"AT4G27790",22
"AT3G53700",33
"AT3G56360",788
"AT3G16270",36
"AT4G14040",31
"AT5G58350",91
"AT1G63060",138
"AT5G02480",95
"AT5G20290",88
"AT3G26900",4
"AT3G11450",787
"AT5G01830",178
"AT2G26410",67
"AT3G66654",786
"AT3G62530",8
"AT2G42750",42
"AT5G09510",8
"AT4G11470",178
"AT1G77855",784
"AT3G23940",9
"AT3G54860",180
"AT4G30410",174
"AT4G24700",24
"AT3G53110",3
"AT1G56300",240
"AT1G57540",112
"AT5G67530",7
"AT2G27660",781
"AT1G67920",780
"AT3G18035",54
"AT1G60900",4
"AT4G04610",15
"AT5G64710",99
"AT3G01190",25
"AT2G42120",17
"AT4G22920",22
"AT4G10160",779
"AT1G43700",107
"AT5G52400",777
"AT4G31040",30
"AT5G13490",65
"AT3G57290",5
"AT4G35700",138
"AT1G13000",774
"AT1G80230",1
"AT3G56010",4
"AT4G02270",25
"AT2G43420",773
"AT4G22220",71
"AT2G29550",772
"AT1G20110",3
"AT1G57720",34
"AT2G41260",21
"AT4G28815",199
"AT3G44880",18
"AT1G26650",771
"AT1G49510",770
"AT4G25110",20
"AT2G23840",257
"AT3G17590",13
"AT2G29980",32
"AT2G35450",4
"AT4G08920",767
"AT5G39530",9
"AT1G13250",766
"AT5G48220",133
"AT2G45920",105
"AT5G58210",225
"AT4G28510",8
"AT2G19750",8
"AT1G30840",763
"AT1G76110",9
"AT5G09810",150
"AT4G13395",6
"AT5G04560",3
"AT2G37150",762
"AT5G59140",1
"AT1G14420",256
"AT4G34140",137
"AT3G46460",182
"AT2G45135",38
"AT2G02160",253
"AT4G25910",4
"AT1G53645",2
"AT3G59520",129
"AT5G58410",10
"AT3G50910",760
"AT1G17200",759
"AT1G19680",60
"AT4G14920",758
"AT2G41660",756
"AT5G35980",10
"AT2G16640",10
"AT3G15000",2
"AT4G22610",166
"AT3G08850",78
"AT1G19715",49
"AT5G63880",28
"AT5G24510",79
"AT3G48690",754
"AT2G04150",181
"AT5G44585",27
"AT3G06780",752
"AT2G41000",192
"AT5G12930",85
"AT2G34430",4
"AT1G16260",97
"AT3G15470",130
"AT5G14970",7
"AT1G26200",819
"AT5G60020",50
"AT3G09010",312
"AT4G15610",287
"AT4G11280",814
"AT1G34680",43
"AT1G53830",316
"AT2G39260",2
"AT3G21110",807
"AT2G41990",313
"AT3G07270",5
"AT4G33870",24
"AT3G14600",8
"AT1G56180",60
"AT5G55620",109
"AT1G79550",167
"AT4G29820",13
"AT1G56090",309
"AT1G43580",310
"AT3G21055",4
"AT3G04940",299
"AT4G15510",4
"AT4G11560",797
"AT4G17330",10
"AT5G45380",20
"AT5G35590",9
"AT4G26530",796
"AT1G18940",34
"AT4G08150",315
"AT1G30230",162
"AT5G42110",30
"AT2G45570",790
"AT3G24590",7
"AT3G14940",25
"AT1G03310",33
"AT5G53980",38
"AT5G10920",118
"AT4G28600",45
"AT3G12770",6
"AT2G26500",4
"AT2G22570",785
"AT2G29630",9
"AT5G24350",2
"AT4G36630",783
"AT1G22060",782
"AT2G41950",159
"AT2G47930",308
"AT2G25720",1
"AT2G22640",1
"AT1G60030",778
"AT3G30725",775
"AT1G66330",14
"AT1G18620",137
"AT5G24870",18
"AT5G27130",26
"AT1G47497",769
"AT2G41680",768
"AT5G61160",28
"AT5G48900",765
"AT3G51520",77
"AT4G23170",12
"AT2G29580",761
"AT2G46020",10
"AT4G38270",176
"AT4G34440",14
"AT1G06670",757
"AT3G62940",755
"AT5G27980",21
"AT1G76890",753
"AT1G49820",34
"AT4G14965",1
"AT4G31700",8
"AT4G28890",751
"AT5G13500",15
"AT5G03940",750
"AT1G19360",749
"AT3G59660",307
"AT2G17705",300
"AT5G17870",4
"AT2G27680",9
"AT4G21790",5
"AT5G55090",250
"AT4G36550",6
"AT1G04190",747
"AT4G13770",31
"AT1G64890",746
"AT3G25500",21
"AT2G37110",27
"AT3G50260",12
"AT2G28355",745
"AT1G70620",74
"AT3G11530",306
"AT5G24300",49
"AT1G29040",21
"AT5G14080",305
"AT1G23800",22
"AT5G64480",24
"AT1G03330",1
"AT1G32310",1
"AT5G15450",53
"AT5G27700",8
"AT2G34460",4
"AT1G72230",740
"AT4G33500",227
"AT5G04260",739
"AT2G41010",12
"AT5G67090",11
"AT2G17240",4
"AT4G31240",738
"AT5G19300",8
"AT5G15010",737
"AT2G39160",304
"AT1G10450",736
"AT3G47620",735
"AT1G21010",6
"AT1G70120",157
"AT3G25430",2
"AT3G52920",30
"AT3G54440",734
"AT3G06930",2
"AT1G51080",4
"AT5G18230",136
"AT1G78550",20
"AT2G25510",20
"AT5G02110",733
"AT1G68160",129
"AT3G55120",53
"AT5G58100",731
"AT5G04590",3
"AT3G11710",3
"AT3G07580",303
"AT4G39980",28
"AT3G63150",3
"AT2G26440",27
"AT2G17510",302
"AT4G17740",19
"AT1G72120",728
"AT3G01790",88
"AT1G55365",6
"AT1G71695",14
"AT3G10970",126
"AT1G51790",27
"AT2G28940",20
"AT5G12130",4
"AT5G58660",727
"AT5G24670",74
"AT3G13235",45
"AT5G11450",726
"AT1G06570",18
"AT5G10010",5
"AT2G26990",725
"AT3G62580",273
"AT5G20150",98
"AT1G16240",5
"AT4G00450",10
"AT2G33730",63
"AT3G11650",6
"AT5G59490",724
"AT2G35910",210
"AT1G08800",78
"AT5G24470",144
"AT2G27830",723
"AT4G37930",4
"AT1G51350",722
"AT1G52030",22
"AT4G25960",52
"AT5G04360",298
"AT2G40800",5
"AT5G53090",721
"AT5G15670",720
"AT2G18420",719
"AT1G09920",718
"AT3G60420",20
"AT3G24300",25
"AT2G03780",717
"AT5G67500",35
"AT1G61870",297
"AT1G04780",295
"AT2G32270",128
"AT3G19050",17
"AT5G18780",3
"AT3G22845",716
"AT5G56170",6
"AT3G60850",36
"AT1G76020",4
"AT3G24440",5
"AT3G19240",32
"AT4G12980",715
"AT2G03140",95
"AT5G15400",714
"AT2G46470",713
"AT4G29510",2
"AT1G73920",712
"AT4G12830",711
"AT4G33890",14
"AT4G27290",708
"AT4G23700",706
"AT3G30460",104
"AT1G67880",705
"AT1G23440",704
"AT1G01970",139
"AT5G11420",127
"AT5G22690",12
"AT5G52010",290
"AT1G30730",27
"AT2G04842",9
"AT3G62120",703
"AT3G45300",18
"AT5G20220",40
"AT2G30250",701
"AT5G03630",28
"AT4G38430",46
"AT4G13250",13
"AT3G16000",19
"AT4G21560",6
"AT3G05410",4
"AT5G04240",10
"AT1G60610",699
"AT5G51105",21
"AT1G66340",698
"AT3G23660",130
"AT4G09890",697
"AT5G21090",695
"AT2G20420",693
"AT2G32300",201
"AT1G04680",44
"AT4G27740",14
"AT3G06460",25
"AT1G27200",691
"AT2G43100",31
"AT5G66760",18
"AT2G22320",234
"AT3G55010",2
"AT1G65030",690
"AT1G34550",291
"AT3G15570",19
"AT4G38510",10
"AT5G18480",27
"AT3G57300",163
"AT3G27060",17
"AT3G28630",21
"AT2G16280",209
"AT5G41890",286
"AT3G43540",689
"AT1G77750",30
"AT1G68220",688
"AT1G21080",687
"AT5G42960",123
"AT5G15920",48
"AT1G21780",289
"AT4G01100",285
"AT5G41310",686
"AT4G25360",685
"AT3G25860",5
"AT5G18630",23
"AT4G23150",20
"AT1G33520",684
"AT1G34120",283
"AT5G49215",278
"AT3G61230",138
"AT5G60490",683
"AT3G14420",4
"AT5G23535",70
"AT3G54340",37
"AT1G33360",682
"AT5G28080",294
"AT3G27340",1
"AT5G04730",265
"AT5G36230",150
"AT1G77440",282
"AT2G19385",8
"AT1G55152",34
"AT5G13200",279
"AT5G56180",13
"AT1G47720",681
"AT5G62575",8
"AT4G39730",1
"AT2G28950",134
"AT4G32830",680
"AT1G21680",23
"AT2G10560",679
"AT3G56430",5
"AT4G26210",1
"AT5G09590",142
"AT3G58120",677
"AT4G13840",7
"AT3G51130",295
"AT1G16350",281
"AT3G02200",146
"AT4G13150",3
"AT3G06770",91
"AT5G46510",676
"AT2G44420",675
"AT5G37280",674
"AT2G34930",673
"AT2G01100",36
"AT2G19650",24
"AT3G23570",28
"AT5G59250",4
"AT4G02350",3
"AT5G23170",101
"AT1G07420",672
"AT4G33170",671
"AT4G39950",158
"AT4G19985",670
"AT1G24170",669
"AT3G54500",24
"AT2G30790",668
"AT5G26170",20
"AT3G54380",667
"AT1G10070",13
"AT5G44560",666
"AT3G07660",45
"AT5G59830",664
"AT2G45650",37
"AT4G18880",12
"AT2G20180",21
"AT1G05260",26
"AT1G54940",34
"AT3G54080",663
"AT5G57345",122
"AT2G43570",18
"AT3G27080",1
"AT3G21740",662
"AT3G04640",12
"AT2G04430",661
"AT3G19480",4
"AT1G27530",276
"AT1G30400",660
"AT4G03450",20
"AT3G05280",659
"AT5G30460",658
"AT2G01970",275
"AT1G79150",2
"AT1G73260",18
"AT5G02500",142
"AT2G40890",16
"AT1G13930",274
"AT5G23405",656
"AT1G75860",32
"AT5G44650",4
"AT3G54640",28
"AT2G36890",655
"AT5G03545",38
"AT1G72680",18
"AT2G35800",29
"AT1G78070",187
"AT1G70690",57
"AT1G53520",7
"AT5G55050",34
"AT2G26030",654
"AT4G11760",653
"AT3G51580",652
"AT3G17465",2
"AT3G26580",13
"AT3G29170",241
"AT1G15480",2
"AT5G38530",18
"AT4G33080",651
"AT1G02205",125
"AT5G06600",10
"AT5G15630",650
"AT2G24550",649
"AT2G37200",66
"AT3G52190",98
"AT2G41835",312
"AT2G15290",647
"AT1G49410",270
"AT3G62820",125
"AT4G13940",646
"AT1G05790",645
"AT4G14200",644
"AT3G04120",167
"AT2G43945",14
"AT5G51210",643
"AT1G76180",176
"AT1G31020",1
"AT5G14370",642
"AT3G01550",641
"AT5G02310",3
"AT3G19420",30
"AT1G14670",10
"AT1G24520",288
"AT4G39450",10
"AT3G52760",13
"AT1G31170",66
"AT5G47420",35
"AT3G57320",51
"AT3G26950",287
"AT1G29110",639
"AT5G47750",48
"AT4G34770",638
"AT5G18520",275
"AT3G15354",637
"AT3G30775",23
"AT2G28650",11
"AT4G33780",273
"AT1G48020",636
"AT4G32420",206
"AT5G55480",52
"AT4G03160",635
"AT1G55680",309
"AT5G48830",133
"AT4G09670",310
"AT1G60800",634
"AT2G35290",32
"AT5G42820",225
"AT5G41770",633
"AT3G52250",10
"AT5G03010",632
"AT1G14330",57
"AT5G12250",127
"AT3G54826",631
"AT4G08620",648
"AT3G01340",13
"AT4G28250",44
"AT3G16190",276
"AT2G03670",630
"AT1G52670",266
"AT1G19900",25
"AT4G32020",3
"AT3G19930",15
"AT2G24520",110
"AT2G17500",22
"AT5G53510",21
"AT1G17530",112
"AT4G35450",9
"AT4G32520",9
"AT2G33340",2
"AT1G60870",629
"AT4G24240",90
"AT5G62570",6
"AT5G58710",628
"AT1G78410",194
"AT3G10120",627
"AT5G52780",4
"AT1G07280",9
"AT1G75220",626
"AT1G73870",14
"AT4G14400",20
"AT3G19520",13
"AT4G05250",625
"AT1G43980",37
"AT3G28340",11
"AT2G23780",624
"AT5G51780",262
"AT1G03780",114
"AT3G10525",623
"AT3G52170",5
"AT1G07820",17
"AT1G29790",156
"AT1G29690",6
"AT1G80380",233
"AT3G52300",622
"AT2G44040",7
"AT1G15950",3
"AT2G22170",30
"AT4G02860",621
"AT2G34700",42
"AT2G38650",5
"AT2G02710",35
"AT3G60590",13
"AT4G14210",19
"AT2G29200",10
"AT1G52870",14
"AT3G14390",5
"AT1G01020",8
"AT1G03400",20
"AT5G19860",619
"AT3G43610",618
"AT5G04010",617
"AT3G55410",307
"AT2G26390",263
"AT3G10190",615
"AT4G33220",3
"AT3G19900",614
"AT3G21390",261
"AT3G62560",13
"AT1G78600",240
"AT3G15480",613
"AT2G40750",20
"AT1G72820",612
"AT1G48760",284
"AT2G43680",611
"AT1G56560",3
"AT5G03406",610
"AT5G15350",609
"AT2G16920",3
"AT1G62180",141
"AT1G75870",608
"AT4G35180",12
"AT2G34360",607
"AT1G25350",606
"AT1G10230",282
"AT1G42550",29
"AT1G05890",260
"AT5G03760",16
"AT1G10020",169
"AT1G20880",605
"AT5G52490",604
"AT3G51960",32
"AT5G56600",51
"AT5G52060",603
"AT1G23110",38
"AT4G20440",602
"AT5G24930",4
"AT2G46340",24
"AT3G57240",20
"AT5G28300",168
"AT3G06500",600
"AT5G58930",598
"AT3G12050",25
"AT1G34690",11
"AT3G50670",692
"AT2G25710",272
"AT5G48970",85
"AT4G27600",83
"AT5G49570",3
"AT2G46100",257
"AT1G23935",111
"AT5G52950",17
"AT4G38420",6
"AT5G20570",595
"AT3G11490",594
"AT1G19830",696
"AT2G17290",3
"AT3G55450",27
"AT2G32415",593
"AT5G27540",592
"AT5G41080",23
"AT1G28260",10
"AT5G16280",700
"AT5G52240",591
"AT4G25260",30
"AT5G18800",1
"AT1G49610",34
"AT2G29880",11
"AT3G49680",590
"AT4G01730",114
"AT5G25190",174
"AT1G52930",86
"AT4G22700",102
"AT3G48580",589
"AT1G05730",2
"AT4G02550",588
"AT5G20190",116
"AT2G45940",707
"AT1G41830",16
"AT5G56240",10
"AT3G47450",135
"AT5G50420",278
"AT5G18140",585
"AT3G17750",277
"AT1G60890",3
"AT1G76050",584
"AT1G14610",2
"AT1G71860",583
"AT1G54100",18
"AT1G12980",42
"AT2G31271",92
"AT2G42010",55
"AT2G34780",2
"AT2G29650",218
"AT1G51090",61
"AT1G13880",582
"AT5G01240",19
"AT5G14260",29
"AT3G45100",60
"AT2G44180",12
"AT5G41330",581
"AT4G27230",580
"AT1G64170",27
"AT4G20260",264
"AT3G60270",81
"AT1G10990",21
"AT5G35180",3
"AT1G36230",34
"AT5G54170",579
"AT3G55515",578
"AT5G16950",1
"AT5G49360",115
"AT5G14330",577
"AT5G62080",256
"AT3G25240",38
"AT1G19960",20
"AT5G03120",576
"AT1G02690",222
"AT2G24280",14
"AT4G33530",104
"AT2G41905",67
"AT5G50375",30
"AT3G60530",575
"AT1G72250",17
"AT5G17460",61
"AT1G22710",5
"AT5G28040",5
"AT3G54760",10
"AT3G09450",24
"AT1G63700",574
"AT1G53240",573
"AT5G02870",8
"AT1G11060",572
"AT3G09220",26
"AT1G10770",571
"AT5G56870",13
"AT2G28800",4
"AT5G34853",732
"AT3G47340",23
"AT2G16710",28
"AT3G57660",10
"AT1G74880",4
"AT3G28730",570
"AT5G60360",7
"AT5G23250",8
"AT4G27110",569
"AT5G23540",568
"AT2G36390",9
"AT1G80500",1
"AT4G36130",8
"AT1G48160",208
"AT3G50690",204
"AT1G12090",196
"AT5G15650",45
"AT5G03740",2
"AT3G57760",567
"AT3G10640",34
"AT2G41790",566
"AT5G54290",7
"AT5G37370",36
"AT5G47240",254
"AT1G45130",286
"AT1G67320",285
"AT1G34000",565
"AT3G15180",744
"AT2G04690",564
"AT5G55660",10
"AT2G18330",2
"AT1G30440",563
"AT5G13680",2
"AT5G54640",17
"AT1G61570",1
"AT1G12845",561
"AT5G16300",560
"AT4G37240",124
"AT2G44925",559
"AT3G23490",66
"AT3G12780",4
"AT2G28710",558
"AT1G13190",5
"AT5G58250",4
"AT3G61240",556
"AT1G62980",34
"AT4G17440",249
"AT3G57280",555
"AT2G35010",8
"AT4G32250",22
"AT5G63560",251
"AT1G55265",468
"AT1G47890",34
"AT5G11710",553
"AT1G10140",28
"AT1G53050",270
"AT5G49880",552
"AT1G15660",17
"AT4G23250",27
"AT3G29310",550
"AT5G35320",549
"AT3G45850",548
"AT2G46620",248
"AT2G29570",17
"AT1G73655",547
"AT5G12120",10
"AT5G05800",546
"AT1G72430",465
"AT1G06790",56
"AT1G10950",5
"AT2G40240",21
"AT2G16790",544
"AT2G32860",140
"AT3G05090",1
"AT3G01970",543
"AT2G31190",542
"AT2G40490",4
"AT3G18773",540
"AT5G39830",539
"AT5G54770",4
"AT5G03040",19
"AT5G32440",537
"AT1G09280",536
"AT1G10522",9
"AT3G24080",5
"AT2G22360",95
"AT2G19970",776
"AT4G35470",33
"AT4G00525",96
"AT5G62150",143
"AT4G36670",20
"AT3G15690",534
"AT5G14610",44
"AT2G24820",14
"AT5G19450",10
"AT5G58040",533
"AT4G22050",247
"AT1G80180",245
"AT5G13310",532
"AT3G48040",51
"AT5G50920",531
"AT5G61780",15
"AT2G39140",54
"AT5G46700",30
"AT5G44550",26
"AT1G21440",31
"AT1G78280",32
"AT4G34120",34
"AT1G10760",33
"AT1G15230",530
"AT5G63910",460
"AT1G71340",529
"AT4G38240",235
"AT3G19200",528
"AT4G04850",261
"AT3G44100",527
"AT2G43870",526
"AT1G22300",459
"AT5G64640",1
"AT4G13350",525
"AT5G36930",97
"AT1G59820",159
"AT1G28190",11
"AT3G24730",1
"AT3G47430",7
"AT1G66920",27
"AT4G38470",23
"AT3G07030",5
"AT1G07270",243
"AT1G12760",55
"AT5G63120",792
"AT1G28280",40
"AT2G34740",523
"AT5G62020",12
"AT3G17840",44
"AT5G61520",522
"AT5G45630",14
"AT5G17290",521
"AT3G20450",148
"AT2G01930",520
"AT1G19660",29
"AT1G55080",518
"AT4G26840",1
"AT4G36750",517
"AT4G02110",516
